id,COUNTRY,YEAR,WEEK,Week.Sus.Cases,Incidence.sus.cases,Cum.sus.cases,Week.conf.cases,Incidence.conf.cases,Cum.conf.cases,Week.import.cases,Cum.import.cases,Week.deaths,Cum.deaths,Population,Source
1415,Guadeloupe,2014,18,2000,429.1845,8000,0,0,1325,0,3,0,1,466000,PAHO
1416,Haiti,2014,18,0,0,0,0,0,0,0,0,0,0,10317000,PAHO
1417,Martinique,2014,18,2070,512.3762,19700,0,0,1515,0,0,0,2,404000,PAHO
1418,Puerto Rico,2014,18,0,0,0,0,0,0,0,0,0,0,3688000,PAHO
1419,Saint Barthelemy,2014,18,5,55.5556,485,0,0,135,0,0,0,0,9000,PAHO
1420,Saint-Martin,2014,18,130,361.1111,3160,0,0,793,0,0,0,3,36000,PAHO
1421,Bolivia,2014,18,0,0,0,0,0,0,0,0,0,0,10671000,PAHO
1422,Colombia,2014,18,0,0,0,0,0,0,0,0,0,0,48321000,PAHO
1423,Ecuador,2014,18,0,0,0,0,0,0,0,0,0,0,15738000,PAHO
1424,Peru,2014,18,0,0,0,0,0,0,0,0,0,0,30376000,PAHO
1425,Venezuela,2014,18,0,0,0,0,0,0,0,0,0,0,30405000,PAHO
1426,Brazil,2014,18,0,0,0,0,0,0,0,0,0,0,191481000,PAHO
1427,Chile,2014,18,0,0,0,0,0,0,0,0,0,0,4537000,PAHO
1428,Paraguay,2014,18,0,0,0,0,0,0,0,0,0,0,6673000,PAHO
1429,Argentina,2014,18,0,0,0,0,0,0,0,0,0,0,42669000,PAHO
1430,Anguilla,2014,18,0,0,0,0,0,32,0,1,0,0,16000,PAHO
1431,Antigua and Barbuda,2014,18,0,0,0,1,1.1111,1,0,0,0,0,90000,PAHO
1432,Aruba,2014,18,0,0,0,0,0,0,0,1,0,0,109000,PAHO
1433,Bahamas,2014,18,0,0,0,0,0,0,0,0,0,0,377000,PAHO
1434,Barbados,2014,18,0,0,0,0,0,0,0,0,0,0,289000,PAHO
1435,Cayman Islands,2014,18,0,0,0,0,0,0,0,0,0,0,54000,PAHO
1436,Curacao,2014,18,0,0,0,0,0,0,0,0,0,0,147000,PAHO
1437,Dominica,2014,18,0,0,1252,0,0,104,0,1,0,0,73000,PAHO
1438,Grenada,2014,18,0,0,0,0,0,0,0,0,0,0,110000,PAHO
1439,Guyana,2014,18,0,0,0,0,0,0,0,0,0,0,800000,PAHO
1440,Jamaica,2014,18,0,0,0,0,0,0,0,0,0,0,2784000,PAHO
1441,Montserrat,2014,18,0,0,0,0,0,0,0,0,0,0,5000,PAHO
1442,Saint Kitts and Nevis,2014,18,0,0,0,0,0,1,0,0,0,0,51000,PAHO
1443,Saint Lucia,2014,18,0,0,0,0,0,0,0,1,0,0,163000,PAHO
1444,Saint Vincent and the Grenadines,2014,18,0,0,24,0,0,3,0,0,0,0,103000,PAHO
1445,Sint Maarten,2014,18,0,0,0,0,0,123,0,0,0,0,40000,PAHO
1446,Suriname,2014,18,0,0,0,0,0,0,0,0,0,0,539000,PAHO
1447,Trinidad and Tobago,2014,18,0,0,0,0,0,0,0,0,0,0,1341000,PAHO
1448,Turks and Caicos Islands,2014,18,0,0,0,0,0,0,0,0,0,0,48000,PAHO
1449,"Virgin Islands, U.S.",2014,18,0,0,0,0,0,0,0,0,0,0,105000,PAHO
1450,British Virgin Islands,2014,18,0,0,0,0,0,9,0,0,0,0,32000,PAHO
1451,Bermuda,2014,19,0,0,0,0,0,0,0,0,0,0,69000,PAHO
1452,Canada,2014,19,0,0,0,0,0,0,0,0,0,0,35182000,PAHO
1453,Mexico,2014,19,0,0,0,0,0,0,0,0,0,0,118129000,PAHO
1454,United States,2014,19,0,0,0,0,0,0,0,0,0,0,320051000,PAHO
1455,Belize,2014,19,0,0,0,0,0,0,0,0,0,0,322000,PAHO
1456,Costa Rica,2014,19,0,0,0,0,0,0,0,0,0,0,4872000,PAHO
1457,El Salvador,2014,19,0,0,0,0,0,0,0,0,0,0,6340000,PAHO
1458,Guatemala,2014,19,0,0,0,0,0,0,0,0,0,0,15468000,PAHO
1459,Honduras,2014,19,0,0,0,0,0,0,0,0,0,0,8098000,PAHO
1460,Nicaragua,2014,19,0,0,0,0,0,0,0,0,0,0,6080000,PAHO
1461,Panama,2014,19,0,0,0,0,0,0,0,0,0,0,3864000,PAHO
1462,Cuba,2014,19,0,0,0,0,0,0,0,0,0,0,11266000,PAHO
1463,Dominican Republic,2014,19,497,4.777,8017,0,0,17,0,0,0,0,10404000,PAHO
1464,French Guiana,2014,19,0,0,0,16,6.4257,59,0,22,0,0,249000,PAHO
1465,Guadeloupe,2014,19,2600,557.9399,10600,0,0,1325,0,3,0,1,466000,PAHO
1466,Haiti,2014,19,0,0,0,14,0.1357,14,0,0,0,0,10317000,PAHO
1467,Martinique,2014,19,2120,524.7525,21820,0,0,1515,0,0,1,3,404000,PAHO
1468,Puerto Rico,2014,19,0,0,0,0,0,0,0,0,0,0,3688000,PAHO
1469,Saint Barthelemy,2014,19,5,55.5556,490,0,0,135,0,0,0,0,9000,PAHO
1470,Saint-Martin,2014,19,50,138.8889,3210,0,0,793,0,0,0,3,36000,PAHO
1471,Bolivia,2014,19,0,0,0,0,0,0,0,0,0,0,10671000,PAHO
1472,Colombia,2014,19,0,0,0,0,0,0,0,0,0,0,48321000,PAHO
1473,Ecuador,2014,19,0,0,0,0,0,0,0,0,0,0,15738000,PAHO
1474,Peru,2014,19,0,0,0,0,0,0,0,0,0,0,30376000,PAHO
1475,Venezuela,2014,19,0,0,0,0,0,0,0,0,0,0,30405000,PAHO
1476,Brazil,2014,19,0,0,0,0,0,0,0,0,0,0,191481000,PAHO
1477,Chile,2014,19,0,0,0,0,0,0,0,0,0,0,4537000,PAHO
1478,Paraguay,2014,19,0,0,0,0,0,0,0,0,0,0,6673000,PAHO
1479,Argentina,2014,19,0,0,0,0,0,0,0,0,0,0,42669000,PAHO
1480,Anguilla,2014,19,0,0,0,0,0,32,0,1,0,0,16000,PAHO
1481,Antigua and Barbuda,2014,19,0,0,0,0,0,1,0,0,0,0,90000,PAHO
1482,Aruba,2014,19,0,0,0,0,0,0,0,1,0,0,109000,PAHO
1483,Bahamas,2014,19,0,0,0,0,0,0,0,0,0,0,377000,PAHO
1484,Barbados,2014,19,0,0,0,0,0,0,0,0,0,0,289000,PAHO
1485,Cayman Islands,2014,19,0,0,0,0,0,0,0,0,0,0,54000,PAHO
1486,Curacao,2014,19,0,0,0,0,0,0,0,0,0,0,147000,PAHO
1487,Dominica,2014,19,0,0,1252,0,0,104,0,1,0,0,73000,PAHO
1488,Grenada,2014,19,0,0,0,0,0,0,0,0,0,0,110000,PAHO
1489,Guyana,2014,19,0,0,0,0,0,0,0,0,0,0,800000,PAHO
1490,Jamaica,2014,19,0,0,0,0,0,0,0,0,0,0,2784000,PAHO
1491,Montserrat,2014,19,0,0,0,0,0,0,0,0,0,0,5000,PAHO
1492,Saint Kitts and Nevis,2014,19,0,0,0,0,0,1,0,0,0,0,51000,PAHO
1493,Saint Lucia,2014,19,0,0,0,4,2.454,4,0,1,0,0,163000,PAHO
1494,Saint Vincent and the Grenadines,2014,19,0,0,24,0,0,3,0,0,0,0,103000,PAHO
1495,Sint Maarten,2014,19,0,0,0,0,0,123,0,0,0,0,40000,PAHO
1496,Suriname,2014,19,0,0,0,0,0,0,0,0,0,0,539000,PAHO
1497,Trinidad and Tobago,2014,19,0,0,0,0,0,0,0,0,0,0,1341000,PAHO
1498,Turks and Caicos Islands,2014,19,0,0,0,0,0,0,0,0,0,0,48000,PAHO
1499,"Virgin Islands, U.S.",2014,19,0,0,0,0,0,0,0,0,0,0,105000,PAHO
1500,British Virgin Islands,2014,19,0,0,0,11,34.375,20,0,0,0,0,32000,PAHO
1501,Bermuda,2014,20,0,0,0,0,0,0,0,0,0,0,69000,PAHO
1502,Canada,2014,20,0,0,0,0,0,0,0,0,0,0,35182000,PAHO
1503,Mexico,2014,20,0,0,0,0,0,0,0,0,0,0,118129000,PAHO
1504,United States,2014,20,0,0,0,0,0,0,0,0,0,0,320051000,PAHO
1505,Belize,2014,20,0,0,0,0,0,0,0,0,0,0,322000,PAHO
1506,Costa Rica,2014,20,0,0,0,0,0,0,0,0,0,0,4872000,PAHO
1507,El Salvador,2014,20,0,0,0,0,0,0,0,0,0,0,6340000,PAHO
1508,Guatemala,2014,20,0,0,0,0,0,0,0,0,0,0,15468000,PAHO
1509,Honduras,2014,20,0,0,0,0,0,0,0,0,0,0,8098000,PAHO
1510,Nicaragua,2014,20,0,0,0,0,0,0,0,0,0,0,6080000,PAHO
1511,Panama,2014,20,0,0,0,0,0,0,0,0,0,0,3864000,PAHO
1512,Cuba,2014,20,0,0,0,0,0,0,0,0,0,0,11266000,PAHO
1513,Dominican Republic,2014,20,0,0,8017,0,0,17,0,0,0,0,10404000,PAHO
1514,French Guiana,2014,20,0,0,0,41,16.4659,100,0,22,0,0,249000,PAHO
1515,Guadeloupe,2014,20,3000,643.7768,13600,0,0,1325,0,3,0,1,466000,PAHO
1516,Haiti,2014,20,0,0,0,618,5.9901,632,0,0,0,0,10317000,PAHO
1517,Martinique,2014,20,2360,584.1584,24180,0,0,1515,0,0,0,3,404000,PAHO
1518,Puerto Rico,2014,20,0,0,0,0,0,0,0,0,0,0,3688000,PAHO
1519,Saint Barthelemy,2014,20,10,111.1111,500,0,0,135,0,0,0,0,9000,PAHO
1520,Saint-Martin,2014,20,30,83.3333,3240,0,0,793,0,0,0,3,36000,PAHO
1521,Bolivia,2014,20,0,0,0,0,0,0,0,0,0,0,10671000,PAHO
1522,Colombia,2014,20,0,0,0,0,0,0,0,0,0,0,48321000,PAHO
1523,Ecuador,2014,20,0,0,0,0,0,0,0,0,0,0,15738000,PAHO
1524,Peru,2014,20,0,0,0,0,0,0,0,0,0,0,30376000,PAHO
1525,Venezuela,2014,20,0,0,0,0,0,0,0,0,0,0,30405000,PAHO
1526,Brazil,2014,20,0,0,0,0,0,0,0,0,0,0,191481000,PAHO
1527,Chile,2014,20,0,0,0,0,0,0,0,0,0,0,4537000,PAHO
1528,Paraguay,2014,20,0,0,0,0,0,0,0,0,0,0,6673000,PAHO
1529,Argentina,2014,20,0,0,0,0,0,0,0,0,0,0,42669000,PAHO
1530,Anguilla,2014,20,0,0,0,0,0,32,0,1,0,0,16000,PAHO
1531,Antigua and Barbuda,2014,20,0,0,0,3,3.3333,4,0,0,0,0,90000,PAHO
1532,Aruba,2014,20,0,0,0,0,0,0,0,1,0,0,109000,PAHO
1533,Bahamas,2014,20,0,0,0,0,0,0,0,0,0,0,377000,PAHO
1534,Barbados,2014,20,0,0,0,0,0,0,0,0,0,0,289000,PAHO
1535,Cayman Islands,2014,20,0,0,0,0,0,0,0,0,0,0,54000,PAHO
1536,Curacao,2014,20,0,0,0,0,0,0,0,0,0,0,147000,PAHO
1537,Dominica,2014,20,326,446.5753,1578,16,21.9178,120,0,1,0,0,73000,PAHO
1538,Grenada,2014,20,0,0,0,0,0,0,0,0,0,0,110000,PAHO
1539,Guyana,2014,20,0,0,0,0,0,0,0,0,0,0,800000,PAHO
1540,Jamaica,2014,20,0,0,0,0,0,0,0,0,0,0,2784000,PAHO
1541,Montserrat,2014,20,0,0,0,0,0,0,0,0,0,0,5000,PAHO
1542,Saint Kitts and Nevis,2014,20,0,0,0,0,0,1,0,0,0,0,51000,PAHO
1543,Saint Lucia,2014,20,0,0,0,0,0,4,0,1,0,0,163000,PAHO
1544,Saint Vincent and the Grenadines,2014,20,0,0,24,0,0,3,0,0,0,0,103000,PAHO
1545,Sint Maarten,2014,20,0,0,0,0,0,123,0,0,0,0,40000,PAHO
1546,Suriname,2014,20,0,0,0,0,0,0,0,0,0,0,539000,PAHO
1547,Trinidad and Tobago,2014,20,0,0,0,0,0,0,0,0,0,0,1341000,PAHO
1548,Turks and Caicos Islands,2014,20,0,0,0,0,0,0,0,0,0,0,48000,PAHO
1549,"Virgin Islands, U.S.",2014,20,0,0,0,0,0,0,0,0,0,0,105000,PAHO
1550,British Virgin Islands,2014,20,0,0,0,0,0,20,0,0,0,0,32000,PAHO
1551,Bermuda,2014,21,0,0,0,0,0,0,0,0,0,0,69000,PAHO
1552,Canada,2014,21,0,0,0,0,0,0,0,0,0,0,35182000,PAHO
1553,Mexico,2014,21,0,0,0,0,0,0,0,0,0,0,118129000,PAHO
1554,United States,2014,21,0,0,0,0,0,0,0,0,0,0,320051000,PAHO
1555,Belize,2014,21,0,0,0,0,0,0,0,0,0,0,322000,PAHO
1556,Costa Rica,2014,21,0,0,0,0,0,0,0,0,0,0,4872000,PAHO
1557,El Salvador,2014,21,0,0,0,0,0,0,0,0,0,0,6340000,PAHO
1558,Guatemala,2014,21,0,0,0,0,0,0,0,0,0,0,15468000,PAHO
1559,Honduras,2014,21,0,0,0,0,0,0,0,0,0,0,8098000,PAHO
1560,Nicaragua,2014,21,0,0,0,0,0,0,0,0,0,0,6080000,PAHO
1561,Panama,2014,21,0,0,0,0,0,0,0,0,0,0,3864000,PAHO
1562,Cuba,2014,21,0,0,0,0,0,0,0,0,0,0,11266000,PAHO
1563,Dominican Republic,2014,21,0,0,8017,0,0,17,0,0,0,0,10404000,PAHO
1564,French Guiana,2014,21,0,0,0,54,21.6867,154,0,22,0,0,249000,PAHO
1565,Guadeloupe,2014,21,4400,944.206,18000,0,0,1325,0,3,0,1,466000,PAHO
1566,Haiti,2014,21,3460,33.5369,3460,-626,-6.0677,6,0,0,0,0,10317000,PAHO
1567,Martinique,2014,21,2490,616.3366,26670,0,0,1515,0,0,6,9,404000,PAHO
1568,Puerto Rico,2014,21,0,0,0,0,0,0,0,0,0,0,3688000,PAHO
1569,Saint Barthelemy,2014,21,10,111.1111,510,0,0,135,0,0,0,0,9000,PAHO
1570,Saint-Martin,2014,21,40,111.1111,3280,0,0,793,0,0,0,3,36000,PAHO
1571,Bolivia,2014,21,0,0,0,0,0,0,0,0,0,0,10671000,PAHO
1572,Colombia,2014,21,0,0,0,0,0,0,0,0,0,0,48321000,PAHO
1573,Ecuador,2014,21,0,0,0,0,0,0,0,0,0,0,15738000,PAHO
1574,Peru,2014,21,0,0,0,0,0,0,0,0,0,0,30376000,PAHO
1575,Venezuela,2014,21,0,0,0,0,0,0,0,0,0,0,30405000,PAHO
1576,Brazil,2014,21,0,0,0,0,0,0,0,0,0,0,191481000,PAHO
1577,Chile,2014,21,0,0,0,0,0,0,0,0,0,0,4537000,PAHO
1578,Paraguay,2014,21,0,0,0,0,0,0,0,0,0,0,6673000,PAHO
1579,Argentina,2014,21,0,0,0,0,0,0,0,0,0,0,42669000,PAHO
1580,Anguilla,2014,21,0,0,0,0,0,32,0,1,0,0,16000,PAHO
1581,Antigua and Barbuda,2014,21,0,0,0,0,0,4,0,0,0,0,90000,PAHO
1582,Aruba,2014,21,0,0,0,0,0,0,0,1,0,0,109000,PAHO
1583,Bahamas,2014,21,0,0,0,0,0,0,0,0,0,0,377000,PAHO
1584,Barbados,2014,21,0,0,0,0,0,0,0,0,0,0,289000,PAHO
1585,Cayman Islands,2014,21,0,0,0,0,0,0,0,0,0,0,54000,PAHO
1586,Curacao,2014,21,0,0,0,0,0,0,0,0,0,0,147000,PAHO
1587,Dominica,2014,21,239,327.3973,1817,1,1.3699,121,0,1,0,0,73000,PAHO
1588,Grenada,2014,21,0,0,0,0,0,0,0,0,0,0,110000,PAHO
1589,Guyana,2014,21,0,0,0,0,0,0,0,0,0,0,800000,PAHO
1590,Jamaica,2014,21,0,0,0,0,0,0,0,0,0,0,2784000,PAHO
1591,Montserrat,2014,21,0,0,0,0,0,0,0,0,0,0,5000,PAHO
1592,Saint Kitts and Nevis,2014,21,0,0,0,20,39.2157,21,0,0,0,0,51000,PAHO
1593,Saint Lucia,2014,21,0,0,0,0,0,4,0,1,0,0,163000,PAHO
1594,Saint Vincent and the Grenadines,2014,21,86,83.4951,110,54,52.4272,57,0,0,0,0,103000,PAHO
1595,Sint Maarten,2014,21,0,0,0,0,0,123,0,0,0,0,40000,PAHO
1596,Suriname,2014,21,0,0,0,0,0,0,0,0,0,0,539000,PAHO
1597,Trinidad and Tobago,2014,21,0,0,0,0,0,0,0,0,0,0,1341000,PAHO
1598,Turks and Caicos Islands,2014,21,0,0,0,0,0,0,0,0,0,0,48000,PAHO
1599,"Virgin Islands, U.S.",2014,21,0,0,0,0,0,0,0,0,0,0,105000,PAHO
1600,British Virgin Islands,2014,21,0,0,0,0,0,20,0,0,0,0,32000,PAHO
1601,Bermuda,2014,22,0,0,0,0,0,0,0,0,0,0,69000,PAHO
1602,Canada,2014,22,0,0,0,0,0,0,0,0,0,0,35182000,PAHO
1603,Mexico,2014,22,0,0,0,0,0,0,0,0,0,0,118129000,PAHO
1604,United States,2014,22,0,0,0,0,0,0,0,0,0,0,320051000,PAHO
1605,Belize,2014,22,0,0,0,0,0,0,0,0,0,0,322000,PAHO
1606,Costa Rica,2014,22,0,0,0,0,0,0,0,0,0,0,4872000,PAHO
1607,El Salvador,2014,22,0,0,0,0,0,0,0,0,0,0,6340000,PAHO
1608,Guatemala,2014,22,0,0,0,0,0,0,0,0,0,0,15468000,PAHO
1609,Honduras,2014,22,0,0,0,0,0,0,0,0,0,0,8098000,PAHO
1610,Nicaragua,2014,22,0,0,0,0,0,0,0,0,0,0,6080000,PAHO
1611,Panama,2014,22,0,0,0,0,0,0,0,0,0,0,3864000,PAHO
1612,Cuba,2014,22,0,0,0,0,0,0,0,0,0,0,11266000,PAHO
1613,Dominican Republic,2014,22,30622,294.3291,38639,0,0,17,0,0,1,1,10404000,PAHO
1614,French Guiana,2014,22,0,0,0,46,18.4739,200,0,22,0,0,249000,PAHO
1615,Guadeloupe,2014,22,5100,1094.4206,23100,0,0,1325,0,3,0,1,466000,PAHO
1616,Haiti,2014,22,2852,27.6437,6312,0,0,6,0,0,0,0,10317000,PAHO
1617,Martinique,2014,22,2530,626.2376,29200,0,0,1515,0,0,0,9,404000,PAHO
1618,Puerto Rico,2014,22,0,0,0,1,0.0271,1,0,0,0,0,3688000,PAHO
1619,Saint Barthelemy,2014,22,10,111.1111,520,0,0,135,0,0,0,0,9000,PAHO
1620,Saint-Martin,2014,22,40,111.1111,3320,0,0,793,0,0,0,3,36000,PAHO
1621,Bolivia,2014,22,0,0,0,0,0,0,0,0,0,0,10671000,PAHO
1622,Colombia,2014,22,0,0,0,0,0,0,0,0,0,0,48321000,PAHO
1623,Ecuador,2014,22,0,0,0,0,0,0,0,0,0,0,15738000,PAHO
1624,Peru,2014,22,0,0,0,0,0,0,0,0,0,0,30376000,PAHO
1625,Venezuela,2014,22,0,0,0,0,0,0,0,0,0,0,30405000,PAHO
1626,Brazil,2014,22,0,0,0,0,0,0,0,0,0,0,191481000,PAHO
1627,Chile,2014,22,0,0,0,0,0,0,0,0,0,0,4537000,PAHO
1628,Paraguay,2014,22,0,0,0,0,0,0,0,0,0,0,6673000,PAHO
1629,Argentina,2014,22,0,0,0,0,0,0,0,0,0,0,42669000,PAHO
1630,Anguilla,2014,22,0,0,0,0,0,32,0,1,0,0,16000,PAHO
1631,Antigua and Barbuda,2014,22,0,0,0,0,0,4,0,0,0,0,90000,PAHO
1632,Aruba,2014,22,0,0,0,0,0,0,0,1,0,0,109000,PAHO
1633,Bahamas,2014,22,0,0,0,0,0,0,0,0,0,0,377000,PAHO
1634,Barbados,2014,22,0,0,0,0,0,0,0,0,0,0,289000,PAHO
1635,Cayman Islands,2014,22,0,0,0,0,0,0,0,0,0,0,54000,PAHO
1636,Curacao,2014,22,0,0,0,0,0,0,0,0,0,0,147000,PAHO
1637,Dominica,2014,22,0,0,1817,0,0,121,0,1,0,0,73000,PAHO
1638,Grenada,2014,22,0,0,0,0,0,0,0,0,0,0,110000,PAHO
1639,Guyana,2014,22,0,0,0,2,0.25,2,0,0,0,0,800000,PAHO
1640,Jamaica,2014,22,0,0,0,0,0,0,0,0,0,0,2784000,PAHO
1641,Montserrat,2014,22,0,0,0,0,0,0,0,0,0,0,5000,PAHO
1642,Saint Kitts and Nevis,2014,22,0,0,0,1,1.9608,22,0,0,0,0,51000,PAHO
1643,Saint Lucia,2014,22,0,0,0,0,0,4,0,1,0,0,163000,PAHO
1644,Saint Vincent and the Grenadines,2014,22,0,0,110,0,0,57,0,0,0,0,103000,PAHO
1645,Sint Maarten,2014,22,0,0,0,0,0,123,0,0,0,0,40000,PAHO
1646,Suriname,2014,22,0,0,0,0,0,0,0,0,0,0,539000,PAHO
1647,Trinidad and Tobago,2014,22,0,0,0,0,0,0,0,0,0,0,1341000,PAHO
1648,Turks and Caicos Islands,2014,22,0,0,0,0,0,0,0,0,0,0,48000,PAHO
1649,"Virgin Islands, U.S.",2014,22,0,0,0,0,0,0,0,0,0,0,105000,PAHO
1650,British Virgin Islands,2014,22,0,0,0,0,0,20,0,0,0,0,32000,PAHO
1651,Bermuda,2014,23,0,0,0,0,0,0,0,0,0,0,69000,PAHO
1652,Canada,2014,23,0,0,0,0,0,0,0,0,0,0,35182000,PAHO
1653,Mexico,2014,23,0,0,0,0,0,0,0,0,0,0,118129000,PAHO
1654,United States,2014,23,0,0,0,0,0,0,0,0,0,0,320051000,PAHO
1655,Belize,2014,23,0,0,0,0,0,0,0,0,0,0,322000,PAHO
1656,Costa Rica,2014,23,0,0,0,0,0,0,0,0,0,0,4872000,PAHO
1657,El Salvador,2014,23,0,0,0,0,0,0,0,0,0,0,6340000,PAHO
1658,Guatemala,2014,23,0,0,0,0,0,0,0,0,0,0,15468000,PAHO
1659,Honduras,2014,23,0,0,0,0,0,0,0,0,0,0,8098000,PAHO
1660,Nicaragua,2014,23,0,0,0,0,0,0,0,0,0,0,6080000,PAHO
1661,Panama,2014,23,0,0,0,0,0,0,0,0,0,0,3864000,PAHO
1662,Cuba,2014,23,0,0,0,0,0,0,0,0,0,0,11266000,PAHO
1663,Dominican Republic,2014,23,14337,137.8028,52976,0,0,17,0,0,0,1,10404000,PAHO
1664,French Guiana,2014,23,0,0,0,-40,-16.0643,160,64,86,0,0,249000,PAHO
1665,Guadeloupe,2014,23,5220,1120.1717,28320,0,0,1325,0,3,0,1,466000,PAHO
1666,Haiti,2014,23,5490,53.2131,11802,8,0.0775,14,0,0,0,0,10317000,PAHO
1667,Martinique,2014,23,2520,623.7624,31720,0,0,1515,0,0,0,9,404000,PAHO
1668,Puerto Rico,2014,23,0,0,0,0,0,1,0,0,0,0,3688000,PAHO
1669,Saint Barthelemy,2014,23,20,222.2222,540,0,0,135,0,0,0,0,9000,PAHO
1670,Saint-Martin,2014,23,20,55.5556,3340,0,0,793,0,0,0,3,36000,PAHO
1671,Bolivia,2014,23,0,0,0,0,0,0,0,0,0,0,10671000,PAHO
1672,Colombia,2014,23,0,0,0,0,0,0,0,0,0,0,48321000,PAHO
1673,Ecuador,2014,23,0,0,0,0,0,0,0,0,0,0,15738000,PAHO
1674,Peru,2014,23,0,0,0,0,0,0,0,0,0,0,30376000,PAHO
1675,Venezuela,2014,23,0,0,0,0,0,0,0,0,0,0,30405000,PAHO
1676,Brazil,2014,23,0,0,0,0,0,0,0,0,0,0,191481000,PAHO
1677,Chile,2014,23,0,0,0,0,0,0,0,0,0,0,4537000,PAHO
1678,Paraguay,2014,23,0,0,0,0,0,0,0,0,0,0,6673000,PAHO
1679,Argentina,2014,23,0,0,0,0,0,0,0,0,0,0,42669000,PAHO
1680,Anguilla,2014,23,0,0,0,0,0,32,0,1,0,0,16000,PAHO
1681,Antigua and Barbuda,2014,23,0,0,0,0,0,4,0,0,0,0,90000,PAHO
1682,Aruba,2014,23,0,0,0,0,0,0,0,1,0,0,109000,PAHO
1683,Bahamas,2014,23,0,0,0,0,0,0,0,0,0,0,377000,PAHO
1684,Barbados,2014,23,0,0,0,0,0,0,0,0,0,0,289000,PAHO
1685,Cayman Islands,2014,23,0,0,0,0,0,0,0,0,0,0,54000,PAHO
1686,Curacao,2014,23,0,0,0,0,0,0,0,0,0,0,147000,PAHO
1687,Dominica,2014,23,0,0,1817,0,0,121,0,1,0,0,73000,PAHO
1688,Grenada,2014,23,0,0,0,0,0,0,0,0,0,0,110000,PAHO
1689,Guyana,2014,23,0,0,0,14,1.75,16,0,0,0,0,800000,PAHO
1690,Jamaica,2014,23,0,0,0,0,0,0,0,0,0,0,2784000,PAHO
1691,Montserrat,2014,23,0,0,0,0,0,0,0,0,0,0,5000,PAHO
1692,Saint Kitts and Nevis,2014,23,0,0,0,0,0,22,0,0,0,0,51000,PAHO
1693,Saint Lucia,2014,23,214,131.2883,214,25,15.3374,29,0,1,0,0,163000,PAHO
1694,Saint Vincent and the Grenadines,2014,23,102,99.0291,212,10,9.7087,67,0,0,0,0,103000,PAHO
1695,Sint Maarten,2014,23,0,0,0,0,0,123,0,0,0,0,40000,PAHO
1696,Suriname,2014,23,0,0,0,0,0,0,0,0,0,0,539000,PAHO
1697,Trinidad and Tobago,2014,23,0,0,0,0,0,0,0,0,0,0,1341000,PAHO
1698,Turks and Caicos Islands,2014,23,0,0,0,0,0,0,0,0,0,0,48000,PAHO
1699,"Virgin Islands, U.S.",2014,23,0,0,0,0,0,0,0,0,0,0,105000,PAHO
1700,British Virgin Islands,2014,23,0,0,0,0,0,20,0,0,0,0,32000,PAHO
1701,Bermuda,2014,24,0,0,0,0,0,0,0,0,0,0,69000,PAHO
1702,Canada,2014,24,0,0,0,0,0,0,0,0,0,0,35182000,PAHO
1703,Mexico,2014,24,0,0,0,0,0,0,0,0,0,0,118129000,PAHO
1704,United States,2014,24,0,0,0,0,0,0,0,0,0,0,320051000,PAHO
1705,Belize,2014,24,0,0,0,0,0,0,0,0,0,0,322000,PAHO
1706,Costa Rica,2014,24,0,0,0,0,0,0,0,0,0,0,4872000,PAHO
1707,El Salvador,2014,24,0,0,0,0,0,0,0,0,0,0,6340000,PAHO
1708,Guatemala,2014,24,0,0,0,0,0,0,0,0,0,0,15468000,PAHO
1709,Honduras,2014,24,0,0,0,0,0,0,0,0,0,0,8098000,PAHO
1710,Nicaragua,2014,24,0,0,0,0,0,0,0,0,0,0,6080000,PAHO
1711,Panama,2014,24,0,0,0,0,0,0,0,0,0,0,3864000,PAHO
1712,Cuba,2014,24,0,0,0,0,0,0,0,0,0,0,11266000,PAHO
1713,Dominican Republic,2014,24,24344,233.9869,77320,1,0.0096,18,0,0,0,1,10404000,PAHO
1714,French Guiana,2014,24,0,0,0,25,10.0402,185,47,133,0,0,249000,PAHO
1715,Guadeloupe,2014,24,6680,1433.4764,35000,0,0,1325,0,3,0,1,466000,PAHO
1716,Haiti,2014,24,0,0,11802,0,0,14,0,0,0,0,10317000,PAHO
1717,Martinique,2014,24,3280,811.8812,35000,0,0,1515,0,0,0,9,404000,PAHO
1718,Puerto Rico,2014,24,0,0,0,0,0,1,0,0,0,0,3688000,PAHO
1719,Saint Barthelemy,2014,24,30,333.3333,570,7,77.7778,142,0,0,0,0,9000,PAHO
1720,Saint-Martin,2014,24,40,111.1111,3380,0,0,793,0,0,0,3,36000,PAHO
1721,Bolivia,2014,24,0,0,0,0,0,0,0,0,0,0,10671000,PAHO
1722,Colombia,2014,24,0,0,0,0,0,0,0,0,0,0,48321000,PAHO
1723,Ecuador,2014,24,0,0,0,0,0,0,0,0,0,0,15738000,PAHO
1724,Peru,2014,24,0,0,0,0,0,0,0,0,0,0,30376000,PAHO
1725,Venezuela,2014,24,0,0,0,0,0,0,0,0,0,0,30405000,PAHO
1726,Brazil,2014,24,0,0,0,0,0,0,0,0,0,0,191481000,PAHO
1727,Chile,2014,24,0,0,0,0,0,0,0,0,0,0,4537000,PAHO
1728,Paraguay,2014,24,0,0,0,0,0,0,0,0,0,0,6673000,PAHO
1729,Argentina,2014,24,0,0,0,0,0,0,0,0,0,0,42669000,PAHO
